StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;Q_RelevantIDDuplicate;Q_RelevantIDDuplicateScore;Q_RelevantIDFraudScore;Sex;Age;Location_size;Income_year_family;Region;Selftrust_satisfied_proud_of_life;Justice_respect_for_everyone;New_ideas_creativity_originality;Caring_of_others;Show_personal_capabilities_admiration;Wellbeing_enjoying_life;Surprises_new_activities;Safe_environment_avoid_dangers;Being_rich_owning_expensive_stuff;Obeying_always_following_rules;Being_content_dont_ask_more;Trust_in_future_optimism;Listening_others_opinions;Being_free_to_choose_plans_activities;Loyal_with_friends_caring_near_people;Being_successful_impressionate_others;Having_fun_pleasure;Lokking_for_adventures_risk_exciting;Country_safe_from_threats_int_ext_stable_order;Command_on_others;Good_manners_dont_disturb;Religious;Not_alone_in_life;Nature_environment;Social_networks_phone;Social_network_computer;TV;Radio;Podcast;Newspaper_print;Newspaper_phone;Newspaper_computer;Magazines;Party_to_vote_important_features;Liberism;Sovranism;Conservatorism;Authoritarianism;Politics_interested;Importance_of_elections_italy;Importance_of_elections_europe;Voting_not_important;Importance_of_information;Politics_impacts_on_life;Political_orientation;Vote_italy_2013;Vote_europe_2014;Vote_italy_2018;Vote_italy_2019_intentionality;Vote_europe_2019_intentionality;Status;Location_grow_up;Study_title;Work;isNew;Q_TotalDuration;enc;gc;age
25/04/19 14:34;25/04/19 14:40;IP Address;80.117.2.126;100;312;TRUE;25/04/19 14:40;461.605.987.548.828.000;132.156.982.421.875;TRUE;100;0;Maschio;71;Tra 5000-9999 persone;Da 20-39.999 euro;Friuli Venezia Giulia;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;1 - molto diversa;5 - simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;1 - molto diversa;6 - molto simile;1 - molto diversa;6 - molto simile;3 - leggermente diversa;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;3;4;4;2;1;1;1;4;1;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salute;0;0;41;10;1;5;5;5;6;3;Di Centro;Altro;Altro;Partito Democratico;Lega;Lega;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Sono in pensione;;312;0;1;65+
25/04/19 14:26;25/04/19 14:41;IP Address;151.21.162.138;100;868;TRUE;25/04/19 14:41;455.500.030.517.578.000;9.216.705.322.265.620;TRUE;98;0;Femmina;72;Tra 10-49.999 persone;Fino a 20.000 euro;Lombardia;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;2 - diversa;2 - diversa;5 - simile;3 - leggermente diversa;5 - simile;6 - molto simile;5 - simile;2 - diversa;3 - leggermente diversa;1 - molto diversa;4 - leggermente simile;2 - diversa;3 - leggermente diversa;5 - simile;5 - simile;6 - molto simile;4;4;5;2;1;2;4;4;2;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Ambiente;-50;-50;-45;-30;7;7;6;2;6;5;Di Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;#NAME?;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea triennale o equivalente;Sono in pensione;;868;0;1;65+
25/04/19 14:36;25/04/19 14:41;IP Address;93.34.230.234;100;291;TRUE;25/04/19 14:41;45.503.692.626.953.100;114.120.025.634.765.000;;0;0;Femmina;80;Tra 10-49.999 persone;Fino a 20.000 euro;Veneto;5 - simile;5 - simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;5 - simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;2 - diversa;1 - molto diversa;1 - molto diversa;5 - simile;2 - diversa;5 - simile;6 - molto simile;5 - simile;5 - simile;2;2;4;2;1;2;1;1;2;Carisma ed energia del leader,Prezzi e costo della vita,Affidabilità e qualità dei candidati alla tornata elettorale;-12;-30;21;1;5;6;6;2;5;5;Di Centro-Sinistra;Non ho votato;Altro;Non ho votato;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Licenza media;Sono in pensione;;291;0;1;65+
25/04/19 14:31;25/04/19 14:42;IP Address;5.90.106.93;100;655;TRUE;25/04/19 14:42;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Maschio;56;Tra 10-49.999 persone;Da 20-39.999 euro;Piemonte;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;6 - molto simile;3 - leggermente diversa;2 - diversa;2 - diversa;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5;5;4;4;3;5;4;4;4;Educazione e investimenti in ricerca,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Ambiente;-35;-41;-39;-37;7;7;7;7;7;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Sinistra Ecologia e Libertà;La Sinistra;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;655;0;1;50-64
25/04/19 14:33;25/04/19 14:46;IP Address;151.73.121.8;100;786;TRUE;25/04/19 14:46;4.085.260.009.765.620;1.426.849.365.234.370;TRUE;98;0;Femmina;76;Tra 500-999.999 persone;Da 20-39.999 euro;Campania;2 - diversa;5 - simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;2 - diversa;5 - simile;3 - leggermente diversa;3 - leggermente diversa;3 - leggermente diversa;2 - diversa;3 - leggermente diversa;5 - simile;4 - leggermente simile;3 - leggermente diversa;2 - diversa;1 - molto diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;2 - diversa;4 - leggermente simile;4 - leggermente simile;1;1;5;3;1;2;1;5;2;Educazione e investimenti in ricerca,Politica estera,Diritti per le donne e le minoranze,Occupazione,Pensioni e assistenza sociale,Affidabilità e qualità dei candidati alla tornata elettorale;-10;-31;-21;-10;7;7;7;1;7;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Sono in pensione;;786;0;1;65+
25/04/19 14:39;25/04/19 14:49;IP Address;62.98.89.204;100;560;TRUE;25/04/19 14:49;4.085.260.009.765.620;1.426.849.365.234.370;TRUE;100;0;Maschio;74;Tra 100-499.999 persone;Da 20-39.999 euro;Campania;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;2 - diversa;4 - leggermente simile;5 - simile;5 - simile;3 - leggermente diversa;6 - molto simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;1 - molto diversa;3 - leggermente diversa;2 - diversa;5 - simile;2 - diversa;5 - simile;5 - simile;5 - simile;6 - molto simile;2;3;4;3;1;1;2;3;1;Occupazione,Prezzi e costo della vita,Affidabilità e qualità dei candidati alla tornata elettorale;-10;-21;20;-21;3;6;5;2;6;5;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Non ho votato;Partito Democratico;#NAME?;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;560;0;1;65+
25/04/19 14:44;25/04/19 14:53;IP Address;151.74.222.241;100;505;TRUE;25/04/19 14:53;381.938.934.326.171.000;155.525.970.458.984.000;;;;Maschio;67;Tra 100-499.999 persone;Da 20-39.999 euro;Sicilia;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;1;4;4;2;1;1;1;3;2;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salute;11;10;10;-10;5;6;5;1;6;5;Di Centro;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;505;0;1;65+
25/04/19 14:37;25/04/19 14:54;IP Address;151.75.16.72;100;1038;TRUE;25/04/19 14:54;4.085.260.009.765.620;1.426.849.365.234.370;;2;0;Maschio;67;Piu' di 1 milione persone;Fino a 20.000 euro;Campania;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;2 - diversa;3 - leggermente diversa;4 - leggermente simile;5 - simile;2 - diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;2 - diversa;5 - simile;2 - diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;1;2;2;1;1;1;1;2;1;Educazione e investimenti in ricerca,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Salario e diritti dei lavoratori,Salute,Pensioni e assistenza sociale,Prezzi e costo della vita;-10;-10;-10;-10;4;3;3;1;2;5;Di Sinistra;Altro;L'altra Europa con Tsipras;Altro;Movimento 5 Stelle;Movimento 5 Stelle;Sposata/o o convivi;Grande città (500.000+ abitanti);Licenza media;Sono in pensione;;1038;0;1;65+
25/04/19 14:48;25/04/19 14:55;IP Address;79.25.77.134;100;423;TRUE;25/04/19 14:55;3.749.249.267.578.120;15.070.098.876.953.100;;;;Maschio;79;Tra 10-49.999 persone;Da 40-59.999 euro;Sicilia;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;5 - simile;2 - diversa;6 - molto simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;1 - molto diversa;5 - simile;1 - molto diversa;5 - simile;1 - molto diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;1;5;5;3;1;4;1;5;3;Educazione e investimenti in ricerca,Politica estera,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori;-50;-50;-50;-50;7;7;7;1;7;5;Di Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Sposata/o o convivi;Grande città (500.000+ abitanti);Licenza media;Sono in pensione;;423;0;1;65+
25/04/19 14:45;25/04/19 14:55;IP Address;95.232.112.173;100;621;TRUE;25/04/19 14:55;45.808.197.021.484.300;90.832.061.767.578.100;;0;0;Maschio;65;Tra 2.000-4999 persone;Da 40-59.999 euro;Lombardia;6 - molto simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;2 - diversa;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;2 - diversa;5 - simile;1;1;3;4;1;2;1;1;2;Educazione e investimenti in ricerca,Occupazione,Salario e diritti dei lavoratori,Affidabilità e qualità dei candidati alla tornata elettorale;1;-13;31;1;3;3;4;5;3;4;Di Centro-Destra;Centro-Destra;Lega Nord;Lega;Lega;Lega;Sposata/o o convivi;Area rurale;Laurea magistrale o equivalente;Sono in pensione;;621;0;1;65+
25/04/19 14:49;25/04/19 14:55;IP Address;5.90.106.93;100;368;TRUE;25/04/19 14:55;431.479.034.423.828.000;121.096.954.345.703.000;TRUE;98;0;Maschio;55;Tra 10-49.999 persone;Da 20-39.999 euro;Piemonte;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;3 - leggermente diversa;6 - molto simile;2 - diversa;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;2 - diversa;2 - diversa;1 - molto diversa;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5;5;5;4;4;5;4;5;4;Educazione e investimenti in ricerca,Ambiente,Salute;-39;-46;-48;-47;7;7;7;7;7;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Sinistra Ecologia e Libertà;Movimento 5 Stelle;La Sinistra;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;368;0;1;50-64
25/04/19 14:48;25/04/19 14:56;IP Address;93.67.151.27;100;462;TRUE;25/04/19 14:56;3.749.249.267.578.120;15.070.098.876.953.100;;2;0;Maschio;66;Tra 100-499.999 persone;Da 60-79.999 euro;Sicilia;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;2 - diversa;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;5 - simile;5 - simile;3;4;3;3;1;2;2;3;3;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Ambiente;-20;-20;-21;1;6;6;6;1;6;5;Di Centro-Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Non andrei a votare;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;462;0;1;65+
25/04/19 14:49;25/04/19 14:59;IP Address;93.36.223.145;100;570;TRUE;25/04/19 14:59;447.993.927.001.953.000;10.326.202.392.578.100;TRUE;98;0;Maschio;72;Tra 50-99.999 persone;Da 60-79.999 euro;Emilia Romagna;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;2 - diversa;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;2 - diversa;6 - molto simile;2 - diversa;5 - simile;5 - simile;4 - leggermente simile;5 - simile;1;2;3;3;2;3;1;3;3;Politica estera,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Ambiente,Pensioni e assistenza sociale,Migrazione e confini;21;23;11;-35;3;4;2;2;5;4;Di Centro-Destra;Centro-Destra;Lega Nord;Lega;Lega;Lega;Sposata/o o convivi;Grande città (500.000+ abitanti);Dottorato di ricerca;Sono in pensione;;570;0;1;65+
25/04/19 14:50;25/04/19 15:03;IP Address;95.232.214.59;100;778;TRUE;25/04/19 15:03;450.724.945.068.359.000;76.876.983.642.578.100;;2;0;Femmina;76;Piu' di 1 milione persone;Da 40-59.999 euro;Piemonte;5 - simile;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;5 - simile;5 - simile;6 - molto simile;5 - simile;1;1;4;1;1;3;2;1;4;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Salute,Carisma ed energia del leader,Migrazione e confini,Affidabilità e qualità dei candidati alla tornata elettorale;31;32;30;1;4;4;4;2;6;6;Di Centro-Destra;Centro-Destra;Lega Nord;Movimento 5 Stelle;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Sono in pensione;;778;0;1;65+
25/04/19 14:53;25/04/19 15:05;IP Address;94.160.191.186;100;696;TRUE;25/04/19 15:05;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Femmina;73;Tra 100-499.999 persone;Da 20-39.999 euro;Sardegna;4 - leggermente simile;5 - simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;2 - diversa;5 - simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;2 - diversa;4 - leggermente simile;1 - molto diversa;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;1;3;3;3;1;2;1;3;1;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Ambiente,Migrazione e confini,Affidabilità e qualità dei candidati alla tornata elettorale;42;2;-10;42;4;7;4;7;5;4;Apolitico;Non ho votato;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Altro;Nubile/Celibe;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Sono in pensione;;696;0;1;65+
25/04/19 14:56;25/04/19 15:07;IP Address;62.211.212.50;100;673;TRUE;25/04/19 15:07;4.377.850.341.796.870;112.494.049.072.265.000;TRUE;98;0;Maschio;65;Tra 100-499.999 persone;Da 80-99.999 euro;Toscana;5 - simile;6 - molto simile;5 - simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;2 - diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;1 - molto diversa;3 - leggermente diversa;5 - simile;1;1;3;4;1;3;2;2;2;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Ambiente,Salute;-25;-50;-40;-36;2;6;6;1;5;6;Di Sinistra;Centro-Sinistra;Altro;Sinistra Ecologia e Libertà;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Sono in pensione;;673;0;1;65+
25/04/19 14:52;25/04/19 15:08;IP Address;93.56.162.100;100;1004;TRUE;25/04/19 15:08;456.291.961.669.921.000;91.519.012.451.171.800;;2;0;Femmina;66;Tra 10-49.999 persone;Da 40-59.999 euro;Lombardia;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;6 - molto simile;5;2;5;1;1;1;5;3;1;Occupazione,Pensioni e assistenza sociale,Prezzi e costo della vita,Migrazione e confini,Supporto alle imprese italiane,Sicurezza e Difesa;24;48;37;22;6;6;6;1;6;7;Di Centro-Destra;Centro-Destra;Forza Italia;Forza Italia;Fratelli d'Italia;Lega;Sposata/o o convivi;Area rurale;Diploma di scuola superiore o equivalente;Sono in pensione;;1004;0;1;65+
25/04/19 15:01;25/04/19 15:09;IP Address;37.119.136.80;100;493;TRUE;25/04/19 15:09;450.724.945.068.359.000;76.876.983.642.578.100;TRUE;98;0;Maschio;59;Tra 500-999.999 persone;Da 40-59.999 euro;Piemonte;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;2 - diversa;2 - diversa;4 - leggermente simile;2 - diversa;2 - diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;2 - diversa;2 - diversa;2 - diversa;5 - simile;1 - molto diversa;5 - simile;5 - simile;4 - leggermente simile;5 - simile;1;1;1;2;2;2;1;1;2;Educazione e investimenti in ricerca,Politica estera,Occupazione,Ambiente,Salute,Pensioni e assistenza sociale;-29;-49;-31;-31;5;7;7;1;4;5;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea triennale o equivalente;Sono in pensione;;493;0;1;50-64
25/04/19 14:47;25/04/19 15:13;IP Address;95.250.216.127;100;1520;TRUE;25/04/19 15:13;45.470.703.125;918.890.380.859.375;TRUE;98;0;Maschio;45;Piu' di 1 milione persone;Da 60-79.999 euro;Lombardia;2 - diversa;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;1 - molto diversa;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;2 - diversa;2 - diversa;5 - simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;2;3;5;3;2;2;1;3;2;Educazione e investimenti in ricerca,Politica estera,Occupazione,Ambiente,Salute;10;-22;7;-8;4;5;4;3;3;5;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Sposata/o o convivi;Area rurale;Laurea magistrale o equivalente;Lavoro come dipendente;;1520;0;1;35-49
25/04/19 15:07;25/04/19 15:17;IP Address;82.48.16.48;100;608;TRUE;25/04/19 15:17;39.230.499.267.578.100;911.920.166.015.625;TRUE;100;0;Maschio;65;Tra 5000-9999 persone;Da 60-79.999 euro;Sardegna;5 - simile;6 - molto simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;4;1;1;1;1;3;5;2;5;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Salario e diritti dei lavoratori,Ambiente,Salute;41;-50;-50;-35;6;7;7;1;7;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Non ho votato;Partito Democratico;#NAME?;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Sono in pensione;;608;0;1;65+
25/04/19 15:14;25/04/19 15:22;IP Address;62.11.235.186;100;453;TRUE;25/04/19 15:22;39.230.499.267.578.100;911.920.166.015.625;;0;5;Femmina;73;Tra 100-499.999 persone;Da 60-79.999 euro;Sardegna;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;1;4;4;5;1;5;1;3;2;Diritti per le donne e le minoranze,Occupazione,Salario e diritti dei lavoratori,Salute,Pensioni e assistenza sociale,Prezzi e costo della vita;-42;-48;-50;21;6;7;7;1;7;7;Di Centro-Sinistra;Centro-Sinistra;Non ho votato;Partito Democratico;#NAME?;Partito Democratico;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Sono in pensione;;453;0;1;65+
